bsp2s_bi_amp,bsp2s_bi_amp_rate,bsp2s_bi_klu_cnt,bsp2s_break_bi_amp,bsp2s_break_bi_amp_rate,bsp2s_break_bi_klu_cnt,bsp2s_lv,bsp2s_retrace_rate,bsp_bi_amp,divergence_rate,index,is_buy,is_segbsp,kdj_d,kdj_j,kdj_k,macd_dea,macd_diff,macd_value,next_bi_return,ppo,rsi,timestamp,type,volume
0.29999542236328125,0.0037169548478039284,7,3.3650054931640625,0.0433160275331928,8,1.0,0.19019267307247573,0.29999542236328125,,127,True,False,45.68049780505478,-3.664168349291316,29.23227575360608,0.10312832976654429,0.07812156543839421,-0.050013528656300155,0.004352673276720907,0.0009714972561003572,54.33675702855866,2025/05/12 17:35,2s,15885.0
0.4900054931640625,0.006067427937130238,17,3.3650054931640625,0.0433160275331928,8,2.0,0.2317994458778664,0.4900054931640625,,155,True,False,23.98535894998932,69.49511999305564,39.15527929767809,0.00023513851460339323,-0.015352251761768798,-0.031174780552744384,0.015447932540447816,-0.00019065940185858434,56.902946817819576,2025/05/12 19:55,2s,228546.0
1.0800018310546875,0.013320199884862766,13,1.4499969482421875,0.018328870396348538,72,1.0,0.3862060256558662,1.0800018310546875,,468,True,False,27.040936601995398,28.628449033672695,27.5701074125545,0.023041650434635897,-0.03470817320645381,-0.1154996472821794,0.013749980926513672,-0.0004296828561015925,25.029611046582346,2025/05/19 13:30,2s,46092.0
0.589996337890625,0.007329147054541925,11,0.3899993896484375,0.004808870493047984,9,1.0,0.9743534567080089,0.589996337890625,,556,False,False,69.11648923937955,95.17243869375554,77.80180572417154,-0.004310624952398645,0.023085221008770418,0.054791691922338126,0.012023659121384247,0.00028562430635834966,60.51122573592593,2025/05/20 14:20,2s,12827.0
0.69000244140625,0.008807792617581694,30,0.7450027465820312,0.009420278879769288,47,1.0,0.9261743591844258,0.69000244140625,,1015,False,False,37.93761505458341,109.5601828284942,61.811804312553676,-0.07778976653503424,-0.010431413239956555,0.13471670659015536,0.014804481678061364,-0.00013314993437635452,71.1926705725821,2025/05/29 13:35,2s,41423.0
0.8299942016601562,0.010634134134623373,36,0.6760025024414062,0.00855309575152323,16,1.0,0.7692229558151346,0.8299942016601562,,1163,False,False,57.384345349103356,89.58178812877969,68.11682627566213,0.056092386881112066,0.06690929579310989,0.02163381782399565,0.019523338858389902,0.0008510773928427696,62.18352486629469,2025/05/30 19:25,2s,28087.0
0.7600021362304688,0.00961906234251278,22,1.0600051879882812,0.013586327013543691,19,1.0,0.7830167629932991,0.7600021362304688,,1474,True,False,44.066646302736146,-13.270258678914132,24.95434464218605,-0.020830151272233914,-0.08049011874099676,-0.1193199349375257,0.02428116965979433,-0.001021927736811028,21.664950739296316,2025/06/05 19:20,2s,27577.0
0.26999664306640625,0.0034211435546212263,6,0.9599990844726562,0.012353610806623661,13,1.0,0.020829856392405567,0.26999664306640625,,1854,True,False,35.90450872443764,-0.6887001325303999,23.706772438781627,0.05499933227506289,0.03300785968725961,-0.04398294517560655,0.00438653800393896,0.0004193250787725725,48.852437643144135,2025/06/12 18:30,2s,13228.0
0.29000091552734375,0.003729435539614325,6,1.9350051879882812,0.024495286039748956,68,1.0,0.5116293740758995,0.29000091552734375,,2064,False,False,62.821281972662675,111.50206017648364,79.048208040603,-0.10267578422791956,-0.08072007980288731,0.043911408850064504,0.008328014099472442,-0.0010343606497092944,47.73132115501888,2025/06/17 16:30,2s,24438.0
1.4900054931640625,0.01859717226766604,20,2.81500244140625,0.03621280529110063,52,1.0,0.6820618590230048,1.4900054931640625,,2422,True,False,13.72717338352335,-8.757587651656877,6.232253038463274,-0.11436227633557819,-0.23761662530358763,-0.24650869793601887,0.012145515253889629,-0.0029837569106158086,16.27045591876613,2025/06/25 13:50,2s,17863.0
0.23000335693359375,0.002868587628562862,10,1.1050033569335938,0.013665636267533407,25,1.0,0.5927641799288846,0.23000335693359375,,2697,False,False,79.47514570213357,108.99432004982134,89.31487048469616,0.005509280538061298,0.015055447058088589,0.01909233304005458,0.0033578443000142322,0.0001874138598827268,58.455249160607494,2025/06/30 17:15,2s,11375.0
0.23000335693359375,0.0028700194495297556,11,1.1050033569335938,0.013665636267533407,25,2.0,0.5565643663479132,0.23000335693359375,,2715,False,False,57.18812276599883,65.16189437272396,59.84604663490721,-0.013412526621058591,-0.011259305660232144,0.004306441921652894,0.003670595847433758,-0.00014023110795593748,50.84182238150025,2025/06/30 18:45,2s,15123.0
