date,p_day,buy_level,sell_level,chosen_action,reward_force_buy,reward_free,reward_force_sell,chosen_reward,best_action_ex_post,oracle_equity,close,buy_th_5m,sell_th_5m
2012-02-13,0.243554387095142,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6567,0.3,0.3
2012-02-14,0.22902521810839416,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6707,0.3,0.3
2012-02-15,0.2593734146502863,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6667,0.3,0.3
2012-02-16,0.2731686835262341,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7342,0.3,0.3
2012-02-17,0.25772378197953655,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7167,0.3,0.3
2012-02-21,0.22313822131236252,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6825,0.3,0.3
2012-02-22,0.21708378316706642,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6667,0.3,0.3
2012-02-23,0.20282541020210268,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6782,0.3,0.3
2012-02-24,0.2271162552522298,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6712,0.3,0.3
2012-02-27,0.18136002764793288,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6707,0.3,0.3
2012-02-28,0.1547380353881254,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7067,0.3,0.3
2012-02-29,0.15488509695871502,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6742,0.3,0.3
2012-03-01,0.14372412170460683,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6738,0.3,0.3
2012-03-02,0.1381620674106165,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6542,0.3,0.3
2012-03-05,0.14869370687405267,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6043,0.3,0.3
2012-03-06,0.17223704736189752,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.5833,0.3,0.3
2012-03-07,0.14168283521260927,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6142,0.3,0.3
2012-03-08,0.14657945549924964,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6442,0.3,0.3
2012-03-09,0.1458794904081239,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.661,0.3,0.3
2012-03-12,0.13699301048398213,0.2,0.3,FORCE_BUY,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.643,0.3,0.3
2012-03-13,0.21257846838586322,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6825,0.3,0.3
2012-03-14,0.2296874506210296,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6817,0.3,0.3
2012-03-15,0.24428178855382243,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7058,0.3,0.3
2012-03-16,0.24018521277979257,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7183,0.3,0.3
2012-03-19,0.20963576106926332,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7357,0.3,0.3
2012-03-20,0.22138006403135568,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7213,0.3,0.3
2012-03-21,0.22061192804134003,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7283,0.3,0.3
2012-03-22,0.22507553585764817,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7158,0.3,0.3
2012-03-23,0.22814725546769443,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7213,0.3,0.3
2012-03-26,0.21809655839442862,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7517,0.3,0.3
2012-03-27,0.2136292141294572,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7475,0.3,0.3
2012-03-28,0.2320013838991486,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7243,0.3,0.3
2012-03-29,0.22561312790404178,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.727,0.3,0.3
2012-03-30,0.22201311891074668,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7337,0.3,0.3
2012-04-02,0.22852917132354353,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.733,0.3,0.3
2012-04-03,0.22925202154392224,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.7023,0.3,0.3
2012-04-04,0.22699385260796476,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.656,0.3,0.3
2012-04-05,0.22539931254235132,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6633,0.3,0.3
2012-04-09,0.2223052506613584,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6303,0.3,0.3
2012-04-10,0.23892629040111305,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6083,0.3,0.3
2012-04-11,0.24363054597565248,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6252,0.3,0.3
2012-04-12,0.2510957216906139,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.65,0.3,0.3
2012-04-13,0.2291570280318016,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.625,0.3,0.3
2012-04-16,0.22919948247449015,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6167,0.3,0.3
2012-04-17,0.22187647866937563,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.6542,0.3,0.3
2012-04-18,0.22371822600340271,0.2,0.3,FREE,0.0,0.0,0.0,0.0,FORCE_BUY,100000.0,0.638,0.3,0.3
